Index,Time,SPE,Threshold,Anomaly_status,io_usage,cpu_percent,network_usage,ram_usage,Container
222,2019-11-28 21:41:55.419000,5413.049572676251,8921.90933914565,0,188000000,0.01,24080,371112017.92,5d2823fff256
223,2019-11-28 21:41:55.419000,779.2125775212406,8921.90933914565,0,424000000,0.14,32000,251658240.0,2a92371640c3
224,2019-11-28 21:41:55.419000,1494.9103304856662,8921.90933914565,0,4000000,0.05,23680,7069918822.4,1d1a77a500f9
225,2019-11-28 21:41:55.419000,1986.4351904424034,8921.90933914565,0,4456000,0.0,25040,128765132.8,4cc3cf79a2c4
226,2019-11-28 21:41:55.419000,1624.9374748150938,8921.90933914565,0,0,0.0,25040,1257452339.2,abbf5599c150
227,2019-11-28 21:41:55.420000,1055.335590989077,8921.90933914565,0,71440000,0.0,26800,485364858.88,1cb4575d17f4
228,2019-11-28 21:41:55.420000,6099.699881165868,8921.90933914565,0,1016000000,1.04,34800,413726146.56,2eeb54d55f3b
229,2019-11-28 21:41:55.420000,3265.244635454085,8921.90933914565,0,5176000,0.0,23680,471523655.68,7437635703d2
230,2019-11-28 21:41:55.420000,3133.3021309630362,8921.90933914565,0,4064000,0.0,23680,910163968.0,01f13e58f338
231,2019-11-28 21:41:55.420000,323.8429019401868,8921.90933914565,0,2360000,9.93,23680,11390253268.992,6ffd41e1fbc1
232,2019-11-28 21:41:55.420000,2105.374139918597,8921.90933914565,0,0,0.0,24240,2459539865.6,f06963f3ad95
233,2019-11-28 21:41:55.420000,17056.769039821786,8921.90933914565,0,212800000,3.42,46960,114588385.28,bca9d260c15b
234,2019-11-28 21:41:55.917000,4342.0874239242785,8921.90933914565,0,47360000,1.07,23280,113665638.4,6a5af19b5b83
235,2019-11-28 21:41:55.917000,5413.049572676251,8921.90933914565,0,188000000,0.01,24080,371112017.92,5d2823fff256
236,2019-11-28 21:41:55.917000,779.2131608561776,8921.90933914565,0,424000000,0.02,32000,251658240.0,2a92371640c3
237,2019-11-28 21:41:55.917000,1494.9104164765918,8921.90933914565,0,4000000,0.0,23680,7069918822.4,1d1a77a500f9
238,2019-11-28 21:41:55.917000,1986.4351904424034,8921.90933914565,0,4456000,0.0,25040,128765132.8,4cc3cf79a2c4
239,2019-11-28 21:41:55.918000,1624.9374748150938,8921.90933914565,0,0,0.0,25040,1257452339.2,abbf5599c150
240,2019-11-28 21:41:55.918000,1055.335590989077,8921.90933914565,0,71440000,0.0,26800,485364858.88,1cb4575d17f4
241,2019-11-28 21:41:55.918000,6099.499341079244,8921.90933914565,0,1016000000,0.88,34800,414481121.28,2eeb54d55f3b
242,2019-11-28 21:41:55.918000,1905.2449141586465,8921.90933914565,0,5176000,0.0,25040,471523655.68,7437635703d2
243,2019-11-28 21:41:55.918000,2573.3022263855337,8921.90933914565,0,4064000,0.0,24240,910163968.0,01f13e58f338
244,2019-11-28 21:41:55.918000,1036.2326758536906,8921.90933914565,0,2360000,6.94,25040,11390253268.992,6ffd41e1fbc1
245,2019-11-28 21:41:55.918000,1305.3746495183732,8921.90933914565,0,0,0.0,25040,2459539865.6,f06963f3ad95
246,2019-11-28 21:41:55.918000,17595.240605166233,8921.90933914565,0,214400000,0.85,47520,116601651.2,bca9d260c15b
247,2019-11-28 21:41:56.417000,4342.0874239242785,8921.90933914565,0,47360000,1.07,23280,113665638.4,6a5af19b5b83
248,2019-11-28 21:41:56.417000,5413.049572676251,8921.90933914565,0,188000000,0.01,24080,371112017.92,5d2823fff256
249,2019-11-28 21:41:56.417000,779.2131608561776,8921.90933914565,0,424000000,0.02,32000,251658240.0,2a92371640c3
250,2019-11-28 21:41:56.418000,1494.9104164765918,8921.90933914565,0,4000000,0.0,23680,7069918822.4,1d1a77a500f9
251,2019-11-28 21:41:56.418000,1986.4351904424034,8921.90933914565,0,4456000,0.0,25040,128765132.8,4cc3cf79a2c4
252,2019-11-28 21:41:56.418000,1624.9374748150938,8921.90933914565,0,0,0.0,25040,1257452339.2,abbf5599c150
253,2019-11-28 21:41:56.418000,1055.335590989077,8921.90933914565,0,71440000,0.0,26800,485364858.88,1cb4575d17f4
254,2019-11-28 21:41:56.418000,6099.499341079244,8921.90933914565,0,1016000000,0.88,34800,414481121.28,2eeb54d55f3b
255,2019-11-28 21:41:56.418000,1905.2449141586465,8921.90933914565,0,5176000,0.0,25040,471523655.68,7437635703d2
256,2019-11-28 21:41:56.418000,2573.3022263855337,8921.90933914565,0,4064000,0.0,24240,910163968.0,01f13e58f338
257,2019-11-28 21:41:56.418000,1036.2326758536906,8921.90933914565,0,2360000,6.94,25040,11390253268.992,6ffd41e1fbc1
258,2019-11-28 21:41:56.418000,1305.3746495183732,8921.90933914565,0,0,0.0,25040,2459539865.6,f06963f3ad95
259,2019-11-28 21:41:56.418000,17595.240605166233,8921.90933914565,0,214400000,0.85,47520,116601651.2,bca9d260c15b
260,2019-11-28 21:41:56.918000,4342.0874239242785,8921.90933914565,0,47360000,1.07,23280,113665638.4,6a5af19b5b83
261,2019-11-28 21:41:56.918000,5413.049572676251,8921.90933914565,0,188000000,0.01,24080,371112017.92,5d2823fff256
262,2019-11-28 21:41:56.918000,779.2131608561776,8921.90933914565,0,424000000,0.02,32000,251658240.0,2a92371640c3
263,2019-11-28 21:41:56.918000,1494.9104164765918,8921.90933914565,0,4000000,0.0,23680,7069918822.4,1d1a77a500f9
264,2019-11-28 21:41:56.918000,1986.4351904424034,8921.90933914565,0,4456000,0.0,25040,128765132.8,4cc3cf79a2c4
265,2019-11-28 21:41:56.918000,1624.9374748150938,8921.90933914565,0,0,0.0,25040,1257452339.2,abbf5599c150
266,2019-11-28 21:41:56.918000,1055.335590989077,8921.90933914565,0,71440000,0.0,26800,485364858.88,1cb4575d17f4
267,2019-11-28 21:41:56.918000,6099.343374197201,8921.90933914565,0,1016000000,0.75,34800,415068323.84,2eeb54d55f3b
268,2019-11-28 21:41:56.918000,1905.2449141586465,8921.90933914565,0,5176000,0.0,25040,471523655.68,7437635703d2
269,2019-11-28 21:41:56.918000,1773.302467191362,8921.90933914565,0,4064000,0.0,25040,910163968.0,01f13e58f338
270,2019-11-28 21:41:56.918000,1036.2326758536906,8921.90933914565,0,2360000,6.94,25040,11390253268.992,6ffd41e1fbc1
271,2019-11-28 21:41:56.918000,1305.3746495183732,8921.90933914565,0,0,0.0,25040,2459539865.6,f06963f3ad95
272,2019-11-28 21:41:56.918000,17584.922420457682,8921.90933914565,0,215200000,0.3,47520,119286005.76,bca9d260c15b
273,2019-11-28 21:41:57.417000,4357.6764342153965,8921.90933914565,0,48560000,0.5,23280,117272739.84,6a5af19b5b83
274,2019-11-28 21:41:57.417000,4853.049643527473,8921.90933914565,0,188000000,0.01,24640,371112017.92,5d2823fff256
275,2019-11-28 21:41:57.417000,779.2131608561776,8921.90933914565,0,424000000,0.02,32000,251658240.0,2a92371640c3
276,2019-11-28 21:41:57.417000,934.9117666540861,8921.90933914565,0,4000000,0.0,24240,7069918822.4,1d1a77a500f9
277,2019-11-28 21:41:57.417000,1986.4351904424034,8921.90933914565,0,4456000,0.0,25040,128765132.8,4cc3cf79a2c4
278,2019-11-28 21:41:57.417000,1624.9374748150938,8921.90933914565,0,0,0.0,25040,1257452339.2,abbf5599c150
279,2019-11-28 21:41:57.418000,1055.335590989077,8921.90933914565,0,71440000,0.0,26800,485364858.88,1cb4575d17f4
280,2019-11-28 21:41:57.418000,6099.343374197201,8921.90933914565,0,1016000000,0.75,34800,415068323.84,2eeb54d55f3b
281,2019-11-28 21:41:57.418000,1905.2449141586465,8921.90933914565,0,5176000,0.0,25040,471523655.68,7437635703d2
282,2019-11-28 21:41:57.418000,1773.302467191362,8921.90933914565,0,4064000,0.0,25040,910163968.0,01f13e58f338
283,2019-11-28 21:41:57.418000,1036.2275084432795,8921.90933914565,0,2360000,4.96,25040,11390253268.992,6ffd41e1fbc1
284,2019-11-28 21:41:57.418000,1305.3746495183732,8921.90933914565,0,0,0.0,25040,2459539865.6,f06963f3ad95
285,2019-11-28 21:41:57.418000,17584.922420457682,8921.90933914565,0,215200000,0.3,47520,119286005.76,bca9d260c15b
286,2019-11-28 21:41:57.926000,4357.6764342153965,8921.90933914565,0,48560000,0.5,23280,117272739.84,6a5af19b5b83
287,2019-11-28 21:41:57.926000,4853.049643527473,8921.90933914565,0,188000000,0.01,24640,371112017.92,5d2823fff256
288,2019-11-28 21:41:57.926000,779.2131608561776,8921.90933914565,0,424000000,0.02,32000,251658240.0,2a92371640c3
289,2019-11-28 21:41:57.926000,934.9117666540861,8921.90933914565,0,4000000,0.0,24240,7069918822.4,1d1a77a500f9
290,2019-11-28 21:41:57.926000,1986.4351904424034,8921.90933914565,0,4456000,0.0,25040,128765132.8,4cc3cf79a2c4
291,2019-11-28 21:41:57.926000,1624.9374748150938,8921.90933914565,0,0,0.0,25040,1257452339.2,abbf5599c150
292,2019-11-28 21:41:57.926000,1055.335590989077,8921.90933914565,0,71440000,0.0,26800,485364858.88,1cb4575d17f4
293,2019-11-28 21:41:57.926000,6099.343374197201,8921.90933914565,0,1016000000,0.75,34800,415068323.84,2eeb54d55f3b
294,2019-11-28 21:41:57.926000,1905.2449141586465,8921.90933914565,0,5176000,0.0,25040,471523655.68,7437635703d2
295,2019-11-28 21:41:57.926000,1773.302467191362,8921.90933914565,0,4064000,0.0,25040,910163968.0,01f13e58f338
296,2019-11-28 21:41:57.926000,1036.2275084432795,8921.90933914565,0,2360000,4.96,25040,11390253268.992,6ffd41e1fbc1
297,2019-11-28 21:41:57.926000,1305.3746495183732,8921.90933914565,0,0,0.0,25040,2459539865.6,f06963f3ad95
298,2019-11-28 21:41:57.926000,17584.922420457682,8921.90933914565,0,215200000,0.3,47520,119286005.76,bca9d260c15b
299,2019-11-28 21:41:58.418000,4367.74936919565,8921.90933914565,0,49360000,0.55,23280,120879841.28,6a5af19b5b83
300,2019-11-28 21:41:58.418000,4853.049643527473,8921.90933914565,0,188000000,0.01,24640,371112017.92,5d2823fff256
301,2019-11-28 21:41:58.418000,779.2131608561776,8921.90933914565,0,424000000,0.02,32000,251658240.0,2a92371640c3
302,2019-11-28 21:41:58.418000,134.93313684378663,8921.90933914565,0,4000000,0.0,25040,7069918822.4,1d1a77a500f9
303,2019-11-28 21:41:58.418000,1986.4351904424034,8921.90933914565,0,4456000,0.0,25040,128765132.8,4cc3cf79a2c4
304,2019-11-28 21:41:58.418000,1624.9374748150938,8921.90933914565,0,0,0.0,25040,1257452339.2,abbf5599c150
305,2019-11-28 21:41:58.418000,1055.335590989077,8921.90933914565,0,71440000,0.0,26800,485364858.88,1cb4575d17f4
306,2019-11-28 21:41:58.418000,6099.075543993715,8921.90933914565,0,1016000000,0.97,34800,416074956.8,2eeb54d55f3b
307,2019-11-28 21:41:58.419000,1905.2449141586465,8921.90933914565,0,5176000,0.0,25040,471523655.68,7437635703d2
308,2019-11-28 21:41:58.419000,1773.302467191362,8921.90933914565,0,4064000,0.0,25040,910163968.0,01f13e58f338
309,2019-11-28 21:41:58.419000,1036.2293130070857,8921.90933914565,0,2360000,5.83,25040,11390253268.992,6ffd41e1fbc1
310,2019-11-28 21:41:58.419000,1305.3746495183732,8921.90933914565,0,0,0.0,25040,2459539865.6,f06963f3ad95
311,2019-11-28 21:41:58.419000,18124.085182832092,8921.90933914565,0,216800000,0.52,48080,123899740.16,bca9d260c15b
312,2019-11-28 21:41:58.917000,4367.74936919565,8921.90933914565,0,49360000,0.55,23280,120879841.28,6a5af19b5b83
313,2019-11-28 21:41:58.917000,4853.049643527473,8921.90933914565,0,188000000,0.01,24640,371112017.92,5d2823fff256
314,2019-11-28 21:41:58.917000,100.86975786679194,8921.90933914565,0,424000000,0.02,32880,251658240.0,2a92371640c3
315,2019-11-28 21:41:58.917000,134.93313684378663,8921.90933914565,0,4000000,0.0,25040,7069918822.4,1d1a77a500f9
316,2019-11-28 21:41:58.917000,1986.4351904424034,8921.90933914565,0,4456000,0.0,25040,128765132.8,4cc3cf79a2c4
317,2019-11-28 21:41:58.917000,1624.9374748150938,8921.90933914565,0,0,0.0,25040,1257452339.2,abbf5599c150
318,2019-11-28 21:41:58.917000,1055.335590989077,8921.90933914565,0,71440000,0.0,26800,485364858.88,1cb4575d17f4
319,2019-11-28 21:41:58.917000,6099.075543993715,8921.90933914565,0,1016000000,0.97,34800,416074956.8,2eeb54d55f3b
320,2019-11-28 21:41:58.917000,1905.2449141586465,8921.90933914565,0,5176000,0.0,25040,471523655.68,7437635703d2
321,2019-11-28 21:41:58.918000,1773.302467191362,8921.90933914565,0,4064000,0.0,25040,910163968.0,01f13e58f338
322,2019-11-28 21:41:58.918000,1036.2293130070857,8921.90933914565,0,2360000,5.83,25040,11390253268.992,6ffd41e1fbc1
323,2019-11-28 21:41:58.918000,1305.3746495183732,8921.90933914565,0,0,0.0,25040,2459539865.6,f06963f3ad95
324,2019-11-28 21:41:58.918000,18124.085182832092,8921.90933914565,0,216800000,0.52,48080,123899740.16,bca9d260c15b
325,2019-11-28 21:41:59.418000,4367.74936919565,8921.90933914565,0,49360000,0.55,23280,120879841.28,6a5af19b5b83
326,2019-11-28 21:41:59.419000,4853.049643527473,8921.90933914565,0,188000000,0.01,24640,371112017.92,5d2823fff256
327,2019-11-28 21:41:59.419000,100.86975786679194,8921.90933914565,0,424000000,0.02,32880,251658240.0,2a92371640c3
328,2019-11-28 21:41:59.419000,134.93313684378663,8921.90933914565,0,4000000,0.0,25040,7069918822.4,1d1a77a500f9
329,2019-11-28 21:41:59.419000,1986.4351904424034,8921.90933914565,0,4456000,0.0,25040,128765132.8,4cc3cf79a2c4
330,2019-11-28 21:41:59.419000,1624.9374748150938,8921.90933914565,0,0,0.0,25040,1257452339.2,abbf5599c150
331,2019-11-28 21:41:59.419000,1055.335590989077,8921.90933914565,0,71440000,0.0,26800,485364858.88,1cb4575d17f4
332,2019-11-28 21:41:59.419000,6099.075543993715,8921.90933914565,0,1016000000,0.97,34800,416074956.8,2eeb54d55f3b
333,2019-11-28 21:41:59.419000,1905.2449141586465,8921.90933914565,0,5176000,0.0,25040,471523655.68,7437635703d2
334,2019-11-28 21:41:59.419000,1773.302467191362,8921.90933914565,0,4064000,0.0,25040,910163968.0,01f13e58f338
335,2019-11-28 21:41:59.419000,1036.2293130070857,8921.90933914565,0,2360000,5.83,25040,11390253268.992,6ffd41e1fbc1
336,2019-11-28 21:41:59.419000,1305.3746495183732,8921.90933914565,0,0,0.0,25040,2459539865.6,f06963f3ad95
337,2019-11-28 21:41:59.419000,18124.085182832092,8921.90933914565,0,216800000,0.52,48080,123899740.16,bca9d260c15b
338,2019-11-28 21:41:59.926000,4389.600565003689,8921.90933914565,0,51040000,0.54,23280,125829120.0,6a5af19b5b83
339,2019-11-28 21:41:59.926000,4853.049643527473,8921.90933914565,0,188000000,0.01,24640,371112017.92,5d2823fff256
340,2019-11-28 21:41:59.926000,580.8088221454836,8921.90933914565,0,424000000,0.06,33360,251658240.0,2a92371640c3
341,2019-11-28 21:41:59.926000,134.93313684378663,8921.90933914565,0,4000000,0.0,25040,7069918822.4,1d1a77a500f9
342,2019-11-28 21:41:59.926000,1986.4351904424034,8921.90933914565,0,4456000,0.0,25040,128765132.8,4cc3cf79a2c4
343,2019-11-28 21:41:59.926000,1624.9374748150938,8921.90933914565,0,0,0.0,25040,1257452339.2,abbf5599c150
344,2019-11-28 21:41:59.926000,1055.335590989077,8921.90933914565,0,71440000,0.0,26800,485364858.88,1cb4575d17f4
345,2019-11-28 21:41:59.927000,6098.852430754,8921.90933914565,0,1016000000,1.08,34800,416913817.6,2eeb54d55f3b
346,2019-11-28 21:41:59.927000,1905.2449141586465,8921.90933914565,0,5176000,0.0,25040,471523655.68,7437635703d2
347,2019-11-28 21:41:59.927000,1773.302467191362,8921.90933914565,0,4064000,0.0,25040,910163968.0,01f13e58f338
348,2019-11-28 21:41:59.927000,1036.2323588957754,8921.90933914565,0,2360000,6.85,25040,11390253268.992,6ffd41e1fbc1
349,2019-11-28 21:41:59.927000,1305.3746495183732,8921.90933914565,0,0,0.0,25040,2459539865.6,f06963f3ad95
350,2019-11-28 21:41:59.927000,19521.36265023416,8921.90933914565,0,220000000,0.51,49520,129184563.2,bca9d260c15b
351,2019-11-28 21:42:00.424000,4389.600565003689,8921.90933914565,0,51040000,0.54,23280,125829120.0,6a5af19b5b83
352,2019-11-28 21:42:00.424000,4853.049643527473,8921.90933914565,0,188000000,0.01,24640,371112017.92,5d2823fff256
353,2019-11-28 21:42:00.424000,580.8088221454836,8921.90933914565,0,424000000,0.06,33360,251658240.0,2a92371640c3
354,2019-11-28 21:42:00.424000,134.93313684378663,8921.90933914565,0,4000000,0.0,25040,7069918822.4,1d1a77a500f9
355,2019-11-28 21:42:00.424000,1986.4351904424034,8921.90933914565,0,4456000,0.0,25040,128765132.8,4cc3cf79a2c4
356,2019-11-28 21:42:00.424000,1624.9374748150938,8921.90933914565,0,0,0.0,25040,1257452339.2,abbf5599c150
357,2019-11-28 21:42:00.424000,1055.335590989077,8921.90933914565,0,71440000,0.0,26800,485364858.88,1cb4575d17f4
358,2019-11-28 21:42:00.424000,6098.852430754,8921.90933914565,0,1016000000,1.08,34800,416913817.6,2eeb54d55f3b
359,2019-11-28 21:42:00.424000,1905.2449141586465,8921.90933914565,0,5176000,0.0,25040,471523655.68,7437635703d2
360,2019-11-28 21:42:00.424000,1773.302467191362,8921.90933914565,0,4064000,0.0,25040,910163968.0,01f13e58f338
361,2019-11-28 21:42:00.424000,1036.2323588957754,8921.90933914565,0,2360000,6.85,25040,11390253268.992,6ffd41e1fbc1
362,2019-11-28 21:42:00.425000,1305.3746495183732,8921.90933914565,0,0,0.0,25040,2459539865.6,f06963f3ad95
363,2019-11-28 21:42:00.425000,19521.36265023416,8921.90933914565,0,220000000,0.51,49520,129184563.2,bca9d260c15b
364,2019-11-28 21:42:00.917000,4389.600565003689,8921.90933914565,0,51040000,0.54,23280,125829120.0,6a5af19b5b83
365,2019-11-28 21:42:00.917000,4853.049643527473,8921.90933914565,0,188000000,0.01,24640,371112017.92,5d2823fff256
366,2019-11-28 21:42:00.917000,580.8088221454836,8921.90933914565,0,424000000,0.06,33360,251658240.0,2a92371640c3
367,2019-11-28 21:42:00.917000,134.93313684378663,8921.90933914565,0,4000000,0.0,25040,7069918822.4,1d1a77a500f9
368,2019-11-28 21:42:00.917000,1986.4351904424034,8921.90933914565,0,4456000,0.0,25040,128765132.8,4cc3cf79a2c4
369,2019-11-28 21:42:00.917000,1624.9374748150938,8921.90933914565,0,0,0.0,25040,1257452339.2,abbf5599c150
370,2019-11-28 21:42:00.917000,1055.335590989077,8921.90933914565,0,71440000,0.0,26800,485364858.88,1cb4575d17f4
371,2019-11-28 21:42:00.917000,6098.852430754,8921.90933914565,0,1016000000,1.08,34800,416913817.6,2eeb54d55f3b
372,2019-11-28 21:42:00.917000,1905.2449141586465,8921.90933914565,0,5176000,0.0,25040,471523655.68,7437635703d2
373,2019-11-28 21:42:00.917000,1773.302467191362,8921.90933914565,0,4064000,0.0,25040,910163968.0,01f13e58f338
374,2019-11-28 21:42:00.918000,1036.2323588957754,8921.90933914565,0,2360000,6.85,25040,11390253268.992,6ffd41e1fbc1
375,2019-11-28 21:42:00.918000,1305.3746495183732,8921.90933914565,0,0,0.0,25040,2459539865.6,f06963f3ad95
376,2019-11-28 21:42:00.918000,19521.36265023416,8921.90933914565,0,220000000,0.51,49520,129184563.2,bca9d260c15b
377,2019-11-28 21:42:01.418000,4453.206289949153,8921.90933914565,0,55680000,0.44,23280,127255183.36,6a5af19b5b83
378,2019-11-28 21:42:01.418000,4853.049643527473,8921.90933914565,0,188000000,0.01,24640,371112017.92,5d2823fff256
379,2019-11-28 21:42:01.418000,580.8088221454836,8921.90933914565,0,424000000,0.06,33360,251658240.0,2a92371640c3
380,2019-11-28 21:42:01.418000,134.93313684378663,8921.90933914565,0,4000000,0.0,25040,7069918822.4,1d1a77a500f9
381,2019-11-28 21:42:01.418000,1986.4351904424034,8921.90933914565,0,4456000,0.0,25040,128765132.8,4cc3cf79a2c4
382,2019-11-28 21:42:01.418000,1624.9374748150938,8921.90933914565,0,0,0.0,25040,1257452339.2,abbf5599c150
383,2019-11-28 21:42:01.418000,1055.335590989077,8921.90933914565,0,71440000,0.0,26800,485364858.88,1cb4575d17f4
384,2019-11-28 21:42:01.418000,4658.541174208635,8921.90933914565,0,1016000000,1.07,36240,418088222.72,2eeb54d55f3b
385,2019-11-28 21:42:01.418000,1905.2449141586465,8921.90933914565,0,5176000,0.0,25040,471523655.68,7437635703d2
386,2019-11-28 21:42:01.418000,1773.302467191362,8921.90933914565,0,4064000,0.0,25040,910163968.0,01f13e58f338
387,2019-11-28 21:42:01.418000,1036.2261218427982,8921.90933914565,0,2360000,2.99,25040,11390253268.992,6ffd41e1fbc1
388,2019-11-28 21:42:01.418000,1305.3746495183732,8921.90933914565,0,0,0.0,25040,2459539865.6,f06963f3ad95
389,2019-11-28 21:42:01.419000,19378.17147877216,8921.90933914565,0,230400000,0.39,49520,130023424.0,bca9d260c15b
390,2019-11-28 21:42:01.918000,4453.206289949153,8921.90933914565,0,55680000,0.44,23280,127255183.36,6a5af19b5b83
391,2019-11-28 21:42:01.919000,4853.049643527473,8921.90933914565,0,188000000,0.01,24640,371112017.92,5d2823fff256
392,2019-11-28 21:42:01.919000,580.8088221454836,8921.90933914565,0,424000000,0.06,33360,251658240.0,2a92371640c3
393,2019-11-28 21:42:01.919000,134.93313684378663,8921.90933914565,0,4000000,0.0,25040,7069918822.4,1d1a77a500f9
394,2019-11-28 21:42:01.919000,1986.4351904424034,8921.90933914565,0,4456000,0.0,25040,128765132.8,4cc3cf79a2c4
395,2019-11-28 21:42:01.919000,1624.9374748150938,8921.90933914565,0,0,0.0,25040,1257452339.2,abbf5599c150
396,2019-11-28 21:42:01.919000,1055.335590989077,8921.90933914565,0,71440000,0.0,26800,485364858.88,1cb4575d17f4
397,2019-11-28 21:42:01.919000,4658.541174208635,8921.90933914565,0,1016000000,1.07,36240,418088222.72,2eeb54d55f3b
398,2019-11-28 21:42:01.919000,1905.2449141586465,8921.90933914565,0,5176000,0.0,25040,471523655.68,7437635703d2
399,2019-11-28 21:42:01.919000,1773.302467191362,8921.90933914565,0,4064000,0.0,25040,910163968.0,01f13e58f338
400,2019-11-28 21:42:01.919000,1036.2261218427982,8921.90933914565,0,2360000,2.99,25040,11390253268.992,6ffd41e1fbc1
401,2019-11-28 21:42:01.919000,1305.3746495183732,8921.90933914565,0,0,0.0,25040,2459539865.6,f06963f3ad95
402,2019-11-28 21:42:01.919000,19378.17147877216,8921.90933914565,0,230400000,0.39,49520,130023424.0,bca9d260c15b
403,2019-11-28 21:42:02.417000,4481.542596338599,8921.90933914565,0,57840000,1.47,23280,132707778.56,6a5af19b5b83
404,2019-11-28 21:42:02.417000,3973.049795188202,8921.90933914565,0,188000000,0.01,25520,371112017.92,5d2823fff256
405,2019-11-28 21:42:02.417000,580.8090857675041,8921.90933914565,0,424000000,0.02,33360,251658240.0,2a92371640c3
406,2019-11-28 21:42:02.417000,134.93313684378663,8921.90933914565,0,4000000,0.0,25040,7069918822.4,1d1a77a500f9
407,2019-11-28 21:42:02.417000,1986.4351904424034,8921.90933914565,0,4456000,0.0,25040,128765132.8,4cc3cf79a2c4
408,2019-11-28 21:42:02.418000,1624.9374748150938,8921.90933914565,0,0,0.0,25040,1257452339.2,abbf5599c150
409,2019-11-28 21:42:02.418000,1055.335590989077,8921.90933914565,0,71440000,0.0,26800,485364858.88,1cb4575d17f4
410,2019-11-28 21:42:02.418000,4658.541174208635,8921.90933914565,0,1016000000,1.07,36240,418088222.72,2eeb54d55f3b
411,2019-11-28 21:42:02.418000,1905.2449141586465,8921.90933914565,0,5176000,0.0,25040,471523655.68,7437635703d2
412,2019-11-28 21:42:02.418000,1773.302467191362,8921.90933914565,0,4064000,0.0,25040,910163968.0,01f13e58f338
413,2019-11-28 21:42:02.418000,1036.2477785905903,8921.90933914565,0,2360000,9.95,25040,11390253268.992,6ffd41e1fbc1
414,2019-11-28 21:42:02.418000,1305.3746495183732,8921.90933914565,0,0,0.0,25040,2459539865.6,f06963f3ad95
415,2019-11-28 21:42:02.418000,19378.17147877216,8921.90933914565,0,230400000,0.39,49520,130023424.0,bca9d260c15b
416,2019-11-28 21:42:02.917000,4481.542596338599,8921.90933914565,0,57840000,1.47,23280,132707778.56,6a5af19b5b83
417,2019-11-28 21:42:02.917000,3973.049795188202,8921.90933914565,0,188000000,0.01,25520,371112017.92,5d2823fff256
418,2019-11-28 21:42:02.917000,580.8090857675041,8921.90933914565,0,424000000,0.02,33360,251658240.0,2a92371640c3
419,2019-11-28 21:42:02.917000,134.93313684378663,8921.90933914565,0,4000000,0.0,25040,7069918822.4,1d1a77a500f9
420,2019-11-28 21:42:02.917000,1986.4351904424034,8921.90933914565,0,4456000,0.0,25040,128765132.8,4cc3cf79a2c4
421,2019-11-28 21:42:02.918000,1624.9374748150938,8921.90933914565,0,0,0.0,25040,1257452339.2,abbf5599c150
422,2019-11-28 21:42:02.918000,1055.335590989077,8921.90933914565,0,71440000,0.0,26800,485364858.88,1cb4575d17f4
423,2019-11-28 21:42:02.918000,4258.095484960194,8921.90933914565,0,1016000000,1.11,36640,419765944.32,2eeb54d55f3b
424,2019-11-28 21:42:02.918000,1905.2449141586465,8921.90933914565,0,5176000,0.0,25040,471523655.68,7437635703d2
425,2019-11-28 21:42:02.918000,1773.302467191362,8921.90933914565,0,4064000,0.0,25040,910163968.0,01f13e58f338
426,2019-11-28 21:42:02.918000,1036.2477785905903,8921.90933914565,0,2360000,9.95,25040,11390253268.992,6ffd41e1fbc1
427,2019-11-28 21:42:02.918000,1305.3746495183732,8921.90933914565,0,0,0.0,25040,2459539865.6,f06963f3ad95
428,2019-11-28 21:42:02.918000,19986.525297767705,8921.90933914565,0,232800000,1.68,50160,135476019.2,bca9d260c15b
429,2019-11-28 21:42:03.421000,4481.542596338599,8921.90933914565,0,57840000,1.47,23280,132707778.56,6a5af19b5b83
430,2019-11-28 21:42:03.421000,3973.049795188202,8921.90933914565,0,188000000,0.01,25520,371112017.92,5d2823fff256
431,2019-11-28 21:42:03.421000,580.8090857675041,8921.90933914565,0,424000000,0.02,33360,251658240.0,2a92371640c3
432,2019-11-28 21:42:03.422000,134.93313684378663,8921.90933914565,0,4000000,0.0,25040,7069918822.4,1d1a77a500f9
433,2019-11-28 21:42:03.422000,1986.4351904424034,8921.90933914565,0,4456000,0.0,25040,128765132.8,4cc3cf79a2c4
434,2019-11-28 21:42:03.422000,1624.9374748150938,8921.90933914565,0,0,0.0,25040,1257452339.2,abbf5599c150
435,2019-11-28 21:42:03.422000,1055.335590989077,8921.90933914565,0,71440000,0.0,26800,485364858.88,1cb4575d17f4
436,2019-11-28 21:42:03.422000,4258.095484960194,8921.90933914565,0,1016000000,1.11,36640,419765944.32,2eeb54d55f3b
437,2019-11-28 21:42:03.422000,1905.2449141586465,8921.90933914565,0,5176000,0.0,25040,471523655.68,7437635703d2
438,2019-11-28 21:42:03.422000,1773.302467191362,8921.90933914565,0,4064000,0.0,25040,910163968.0,01f13e58f338
439,2019-11-28 21:42:03.422000,1036.2477785905903,8921.90933914565,0,2360000,9.95,25040,11390253268.992,6ffd41e1fbc1
440,2019-11-28 21:42:03.422000,1305.3746495183732,8921.90933914565,0,0,0.0,25040,2459539865.6,f06963f3ad95
441,2019-11-28 21:42:03.422000,19986.525297767705,8921.90933914565,0,232800000,1.68,50160,135476019.2,bca9d260c15b
442,2019-11-28 21:42:03.918000,4494.902920360585,8921.90933914565,0,58880000,0.75,23280,136398766.08,6a5af19b5b83
