Index,Time,SPE,Threshold,outlier_status,io_usage,network_usage,cpu_percent,ram_usage,Container
318,2019-11-28 18:41:58.917000,1055.3355914190192,8921.909340156095,0,71440000,26800,0.0,485364858.88,1cb4575d17f4
319,2019-11-28 18:41:58.917000,6099.075543997208,8921.909340156095,0,1016000000,34800,0.97,416074956.8,2eeb54d55f3b
320,2019-11-28 18:41:58.917000,1905.244914624118,8921.909340156095,0,5176000,25040,0.0,471523655.68,7437635703d2
321,2019-11-28 18:41:58.918000,1773.302467541983,8921.909340156095,0,4064000,25040,0.0,910163968.0,01f13e58f338
322,2019-11-28 18:41:58.918000,1036.2293154057097,8921.909340156095,0,2360000,25040,5.83,11390253268.992,6ffd41e1fbc1
323,2019-11-28 18:41:58.918000,1305.374649463613,8921.909340156095,0,0,25040,0.0,2459539865.6,f06963f3ad95
324,2019-11-28 18:41:58.918000,18124.085182374467,8921.909340156095,0,216800000,48080,0.52,123899740.16,bca9d260c15b
325,2019-11-28 18:41:59.418000,4367.749369732907,8921.909340156095,0,49360000,23280,0.55,120879841.28,6a5af19b5b83
326,2019-11-28 18:41:59.419000,4853.049643933295,8921.909340156095,0,188000000,24640,0.01,371112017.92,5d2823fff256
327,2019-11-28 18:41:59.419000,100.8697575306881,8921.909340156095,0,424000000,32880,0.02,251658240.0,2a92371640c3
328,2019-11-28 18:41:59.419000,134.9331356046352,8921.909340156095,0,4000000,25040,0.0,7069918822.4,1d1a77a500f9
329,2019-11-28 18:41:59.419000,1986.435190998379,8921.909340156095,0,4456000,25040,0.0,128765132.8,4cc3cf79a2c4
330,2019-11-28 18:41:59.419000,1624.9374750762927,8921.909340156095,0,0,25040,0.0,1257452339.2,abbf5599c150
331,2019-11-28 18:41:59.419000,1055.3355914190192,8921.909340156095,0,71440000,26800,0.0,485364858.88,1cb4575d17f4
332,2019-11-28 18:41:59.419000,6099.075543997208,8921.909340156095,0,1016000000,34800,0.97,416074956.8,2eeb54d55f3b
333,2019-11-28 18:41:59.419000,1905.244914624118,8921.909340156095,0,5176000,25040,0.0,471523655.68,7437635703d2
334,2019-11-28 18:41:59.419000,1773.302467541983,8921.909340156095,0,4064000,25040,0.0,910163968.0,01f13e58f338
335,2019-11-28 18:41:59.419000,1036.2293154057097,8921.909340156095,0,2360000,25040,5.83,11390253268.992,6ffd41e1fbc1
336,2019-11-28 18:41:59.419000,1305.374649463613,8921.909340156095,0,0,25040,0.0,2459539865.6,f06963f3ad95
337,2019-11-28 18:41:59.419000,18124.085182374467,8921.909340156095,0,216800000,48080,0.52,123899740.16,bca9d260c15b
338,2019-11-28 18:41:59.926000,4389.600565538849,8921.909340156095,0,51040000,23280,0.54,125829120.0,6a5af19b5b83
339,2019-11-28 18:41:59.926000,4853.049643933295,8921.909340156095,0,188000000,24640,0.01,371112017.92,5d2823fff256
340,2019-11-28 18:41:59.926000,580.8088218177068,8921.909340156095,0,424000000,33360,0.06,251658240.0,2a92371640c3
341,2019-11-28 18:41:59.926000,134.9331356046352,8921.909340156095,0,4000000,25040,0.0,7069918822.4,1d1a77a500f9
342,2019-11-28 18:41:59.926000,1986.435190998379,8921.909340156095,0,4456000,25040,0.0,128765132.8,4cc3cf79a2c4
343,2019-11-28 18:41:59.926000,1624.9374750762927,8921.909340156095,0,0,25040,0.0,1257452339.2,abbf5599c150
344,2019-11-28 18:41:59.926000,1055.3355914190192,8921.909340156095,0,71440000,26800,0.0,485364858.88,1cb4575d17f4
345,2019-11-28 18:41:59.927000,6098.852430757263,8921.909340156095,0,1016000000,34800,1.08,416913817.6,2eeb54d55f3b
346,2019-11-28 18:41:59.927000,1905.244914624118,8921.909340156095,0,5176000,25040,0.0,471523655.68,7437635703d2
347,2019-11-28 18:41:59.927000,1773.302467541983,8921.909340156095,0,4064000,25040,0.0,910163968.0,01f13e58f338
348,2019-11-28 18:41:59.927000,1036.2323612913353,8921.909340156095,0,2360000,25040,6.85,11390253268.992,6ffd41e1fbc1
349,2019-11-28 18:41:59.927000,1305.374649463613,8921.909340156095,0,0,25040,0.0,2459539865.6,f06963f3ad95
350,2019-11-28 18:41:59.927000,19521.362649779447,8921.909340156095,0,220000000,49520,0.51,129184563.2,bca9d260c15b
351,2019-11-28 18:42:00.424000,4389.600565538849,8921.909340156095,0,51040000,23280,0.54,125829120.0,6a5af19b5b83
352,2019-11-28 18:42:00.424000,4853.049643933295,8921.909340156095,0,188000000,24640,0.01,371112017.92,5d2823fff256
353,2019-11-28 18:42:00.424000,580.8088218177068,8921.909340156095,0,424000000,33360,0.06,251658240.0,2a92371640c3
354,2019-11-28 18:42:00.424000,134.9331356046352,8921.909340156095,0,4000000,25040,0.0,7069918822.4,1d1a77a500f9
355,2019-11-28 18:42:00.424000,1986.435190998379,8921.909340156095,0,4456000,25040,0.0,128765132.8,4cc3cf79a2c4
356,2019-11-28 18:42:00.424000,1624.9374750762927,8921.909340156095,0,0,25040,0.0,1257452339.2,abbf5599c150
357,2019-11-28 18:42:00.424000,1055.3355914190192,8921.909340156095,0,71440000,26800,0.0,485364858.88,1cb4575d17f4
358,2019-11-28 18:42:00.424000,6098.852430757263,8921.909340156095,0,1016000000,34800,1.08,416913817.6,2eeb54d55f3b
359,2019-11-28 18:42:00.424000,1905.244914624118,8921.909340156095,0,5176000,25040,0.0,471523655.68,7437635703d2
360,2019-11-28 18:42:00.424000,1773.302467541983,8921.909340156095,0,4064000,25040,0.0,910163968.0,01f13e58f338
361,2019-11-28 18:42:00.424000,1036.2323612913353,8921.909340156095,0,2360000,25040,6.85,11390253268.992,6ffd41e1fbc1
362,2019-11-28 18:42:00.425000,1305.374649463613,8921.909340156095,0,0,25040,0.0,2459539865.6,f06963f3ad95
363,2019-11-28 18:42:00.425000,19521.362649779447,8921.909340156095,0,220000000,49520,0.51,129184563.2,bca9d260c15b
364,2019-11-28 18:42:00.917000,4389.600565538849,8921.909340156095,0,51040000,23280,0.54,125829120.0,6a5af19b5b83
365,2019-11-28 18:42:00.917000,4853.049643933295,8921.909340156095,0,188000000,24640,0.01,371112017.92,5d2823fff256
366,2019-11-28 18:42:00.917000,580.8088218177068,8921.909340156095,0,424000000,33360,0.06,251658240.0,2a92371640c3
367,2019-11-28 18:42:00.917000,134.9331356046352,8921.909340156095,0,4000000,25040,0.0,7069918822.4,1d1a77a500f9
368,2019-11-28 18:42:00.917000,1986.435190998379,8921.909340156095,0,4456000,25040,0.0,128765132.8,4cc3cf79a2c4
369,2019-11-28 18:42:00.917000,1624.9374750762927,8921.909340156095,0,0,25040,0.0,1257452339.2,abbf5599c150
370,2019-11-28 18:42:00.917000,1055.3355914190192,8921.909340156095,0,71440000,26800,0.0,485364858.88,1cb4575d17f4
371,2019-11-28 18:42:00.917000,6098.852430757263,8921.909340156095,0,1016000000,34800,1.08,416913817.6,2eeb54d55f3b
372,2019-11-28 18:42:00.917000,1905.244914624118,8921.909340156095,0,5176000,25040,0.0,471523655.68,7437635703d2
373,2019-11-28 18:42:00.917000,1773.302467541983,8921.909340156095,0,4064000,25040,0.0,910163968.0,01f13e58f338
374,2019-11-28 18:42:00.918000,1036.2323612913353,8921.909340156095,0,2360000,25040,6.85,11390253268.992,6ffd41e1fbc1
375,2019-11-28 18:42:00.918000,1305.374649463613,8921.909340156095,0,0,25040,0.0,2459539865.6,f06963f3ad95
376,2019-11-28 18:42:00.918000,19521.362649779447,8921.909340156095,0,220000000,49520,0.51,129184563.2,bca9d260c15b
377,2019-11-28 18:42:01.418000,4453.206290481728,8921.909340156095,0,55680000,23280,0.44,127255183.36,6a5af19b5b83
378,2019-11-28 18:42:01.418000,4853.049643933295,8921.909340156095,0,188000000,24640,0.01,371112017.92,5d2823fff256
379,2019-11-28 18:42:01.418000,580.8088218177068,8921.909340156095,0,424000000,33360,0.06,251658240.0,2a92371640c3
380,2019-11-28 18:42:01.418000,134.9331356046352,8921.909340156095,0,4000000,25040,0.0,7069918822.4,1d1a77a500f9
381,2019-11-28 18:42:01.418000,1986.435190998379,8921.909340156095,0,4456000,25040,0.0,128765132.8,4cc3cf79a2c4
382,2019-11-28 18:42:01.418000,1624.9374750762927,8921.909340156095,0,0,25040,0.0,1257452339.2,abbf5599c150
383,2019-11-28 18:42:01.418000,1055.3355914190192,8921.909340156095,0,71440000,26800,0.0,485364858.88,1cb4575d17f4
384,2019-11-28 18:42:01.418000,4658.541174211753,8921.909340156095,0,1016000000,36240,1.07,418088222.72,2eeb54d55f3b
385,2019-11-28 18:42:01.418000,1905.244914624118,8921.909340156095,0,5176000,25040,0.0,471523655.68,7437635703d2
386,2019-11-28 18:42:01.418000,1773.302467541983,8921.909340156095,0,4064000,25040,0.0,910163968.0,01f13e58f338
387,2019-11-28 18:42:01.418000,1036.2261242499412,8921.909340156095,0,2360000,25040,2.99,11390253268.992,6ffd41e1fbc1
388,2019-11-28 18:42:01.418000,1305.374649463613,8921.909340156095,0,0,25040,0.0,2459539865.6,f06963f3ad95
389,2019-11-28 18:42:01.419000,19378.171478322576,8921.909340156095,0,230400000,49520,0.39,130023424.0,bca9d260c15b
390,2019-11-28 18:42:01.918000,4453.206290481728,8921.909340156095,0,55680000,23280,0.44,127255183.36,6a5af19b5b83
391,2019-11-28 18:42:01.919000,4853.049643933295,8921.909340156095,0,188000000,24640,0.01,371112017.92,5d2823fff256
392,2019-11-28 18:42:01.919000,580.8088218177068,8921.909340156095,0,424000000,33360,0.06,251658240.0,2a92371640c3
393,2019-11-28 18:42:01.919000,134.9331356046352,8921.909340156095,0,4000000,25040,0.0,7069918822.4,1d1a77a500f9
394,2019-11-28 18:42:01.919000,1986.435190998379,8921.909340156095,0,4456000,25040,0.0,128765132.8,4cc3cf79a2c4
395,2019-11-28 18:42:01.919000,1624.9374750762927,8921.909340156095,0,0,25040,0.0,1257452339.2,abbf5599c150
396,2019-11-28 18:42:01.919000,1055.3355914190192,8921.909340156095,0,71440000,26800,0.0,485364858.88,1cb4575d17f4
397,2019-11-28 18:42:01.919000,4658.541174211753,8921.909340156095,0,1016000000,36240,1.07,418088222.72,2eeb54d55f3b
398,2019-11-28 18:42:01.919000,1905.244914624118,8921.909340156095,0,5176000,25040,0.0,471523655.68,7437635703d2
399,2019-11-28 18:42:01.919000,1773.302467541983,8921.909340156095,0,4064000,25040,0.0,910163968.0,01f13e58f338
400,2019-11-28 18:42:01.919000,1036.2261242499412,8921.909340156095,0,2360000,25040,2.99,11390253268.992,6ffd41e1fbc1
401,2019-11-28 18:42:01.919000,1305.374649463613,8921.909340156095,0,0,25040,0.0,2459539865.6,f06963f3ad95
402,2019-11-28 18:42:01.919000,19378.171478322576,8921.909340156095,0,230400000,49520,0.39,130023424.0,bca9d260c15b
403,2019-11-28 18:42:02.417000,4481.542596868895,8921.909340156095,0,57840000,23280,1.47,132707778.56,6a5af19b5b83
404,2019-11-28 18:42:02.417000,3973.049795593962,8921.909340156095,0,188000000,25520,0.01,371112017.92,5d2823fff256
405,2019-11-28 18:42:02.417000,580.8090854397088,8921.909340156095,0,424000000,33360,0.02,251658240.0,2a92371640c3
406,2019-11-28 18:42:02.417000,134.9331356046352,8921.909340156095,0,4000000,25040,0.0,7069918822.4,1d1a77a500f9
407,2019-11-28 18:42:02.417000,1986.435190998379,8921.909340156095,0,4456000,25040,0.0,128765132.8,4cc3cf79a2c4
408,2019-11-28 18:42:02.418000,1624.9374750762927,8921.909340156095,0,0,25040,0.0,1257452339.2,abbf5599c150
409,2019-11-28 18:42:02.418000,1055.3355914190192,8921.909340156095,0,71440000,26800,0.0,485364858.88,1cb4575d17f4
410,2019-11-28 18:42:02.418000,4658.541174211753,8921.909340156095,0,1016000000,36240,1.07,418088222.72,2eeb54d55f3b
411,2019-11-28 18:42:02.418000,1905.244914624118,8921.909340156095,0,5176000,25040,0.0,471523655.68,7437635703d2
412,2019-11-28 18:42:02.418000,1773.302467541983,8921.909340156095,0,4064000,25040,0.0,910163968.0,01f13e58f338
413,2019-11-28 18:42:02.418000,1036.2477809768238,8921.909340156095,0,2360000,25040,9.95,11390253268.992,6ffd41e1fbc1
414,2019-11-28 18:42:02.418000,1305.374649463613,8921.909340156095,0,0,25040,0.0,2459539865.6,f06963f3ad95
415,2019-11-28 18:42:02.418000,19378.171478322576,8921.909340156095,0,230400000,49520,0.39,130023424.0,bca9d260c15b
416,2019-11-28 18:42:02.917000,4481.542596868895,8921.909340156095,0,57840000,23280,1.47,132707778.56,6a5af19b5b83
417,2019-11-28 18:42:02.917000,3973.049795593962,8921.909340156095,0,188000000,25520,0.01,371112017.92,5d2823fff256
418,2019-11-28 18:42:02.917000,580.8090854397088,8921.909340156095,0,424000000,33360,0.02,251658240.0,2a92371640c3
419,2019-11-28 18:42:02.917000,134.9331356046352,8921.909340156095,0,4000000,25040,0.0,7069918822.4,1d1a77a500f9
420,2019-11-28 18:42:02.917000,1986.435190998379,8921.909340156095,0,4456000,25040,0.0,128765132.8,4cc3cf79a2c4
421,2019-11-28 18:42:02.918000,1624.9374750762927,8921.909340156095,0,0,25040,0.0,1257452339.2,abbf5599c150
422,2019-11-28 18:42:02.918000,1055.3355914190192,8921.909340156095,0,71440000,26800,0.0,485364858.88,1cb4575d17f4
423,2019-11-28 18:42:02.918000,4258.09548496293,8921.909340156095,0,1016000000,36640,1.11,419765944.32,2eeb54d55f3b
424,2019-11-28 18:42:02.918000,1905.244914624118,8921.909340156095,0,5176000,25040,0.0,471523655.68,7437635703d2
425,2019-11-28 18:42:02.918000,1773.302467541983,8921.909340156095,0,4064000,25040,0.0,910163968.0,01f13e58f338
426,2019-11-28 18:42:02.918000,1036.2477809768238,8921.909340156095,0,2360000,25040,9.95,11390253268.992,6ffd41e1fbc1
427,2019-11-28 18:42:02.918000,1305.374649463613,8921.909340156095,0,0,25040,0.0,2459539865.6,f06963f3ad95
428,2019-11-28 18:42:02.918000,19986.525297320724,8921.909340156095,0,232800000,50160,1.68,135476019.2,bca9d260c15b
429,2019-11-28 18:42:03.421000,4481.542596868895,8921.909340156095,0,57840000,23280,1.47,132707778.56,6a5af19b5b83
430,2019-11-28 18:42:03.421000,3973.049795593962,8921.909340156095,0,188000000,25520,0.01,371112017.92,5d2823fff256
431,2019-11-28 18:42:03.421000,580.8090854397088,8921.909340156095,0,424000000,33360,0.02,251658240.0,2a92371640c3
432,2019-11-28 18:42:03.422000,134.9331356046352,8921.909340156095,0,4000000,25040,0.0,7069918822.4,1d1a77a500f9
433,2019-11-28 18:42:03.422000,1986.435190998379,8921.909340156095,0,4456000,25040,0.0,128765132.8,4cc3cf79a2c4
434,2019-11-28 18:42:03.422000,1624.9374750762927,8921.909340156095,0,0,25040,0.0,1257452339.2,abbf5599c150
435,2019-11-28 18:42:03.422000,1055.3355914190192,8921.909340156095,0,71440000,26800,0.0,485364858.88,1cb4575d17f4
436,2019-11-28 18:42:03.422000,4258.09548496293,8921.909340156095,0,1016000000,36640,1.11,419765944.32,2eeb54d55f3b
437,2019-11-28 18:42:03.422000,1905.244914624118,8921.909340156095,0,5176000,25040,0.0,471523655.68,7437635703d2
438,2019-11-28 18:42:03.422000,1773.302467541983,8921.909340156095,0,4064000,25040,0.0,910163968.0,01f13e58f338
439,2019-11-28 18:42:03.422000,1036.2477809768238,8921.909340156095,0,2360000,25040,9.95,11390253268.992,6ffd41e1fbc1
440,2019-11-28 18:42:03.422000,1305.374649463613,8921.909340156095,0,0,25040,0.0,2459539865.6,f06963f3ad95
441,2019-11-28 18:42:03.422000,19986.525297320724,8921.909340156095,0,232800000,50160,1.68,135476019.2,bca9d260c15b
442,2019-11-28 18:42:03.918000,4494.902920889295,8921.909340156095,0,58880000,23280,0.75,136398766.08,6a5af19b5b83
443,2019-11-28 18:42:03.918000,3973.0497891196705,8921.909340156095,0,188000000,25520,0.02,371112017.92,5d2823fff256
444,2019-11-28 18:42:03.918000,980.8037699486565,8921.909340156095,0,424000000,33760,0.05,251658240.0,2a92371640c3
445,2019-11-28 18:42:03.918000,134.9331356046352,8921.909340156095,0,4000000,25040,0.0,7069918822.4,1d1a77a500f9
446,2019-11-28 18:42:03.918000,1986.435190998379,8921.909340156095,0,4456000,25040,0.0,128765132.8,4cc3cf79a2c4
447,2019-11-28 18:42:03.918000,1624.9374750762927,8921.909340156095,0,0,25040,0.0,1257452339.2,abbf5599c150
448,2019-11-28 18:42:03.918000,1055.3355914190192,8921.909340156095,0,71440000,26800,0.0,485364858.88,1cb4575d17f4
449,2019-11-28 18:42:03.918000,3377.472744766807,8921.909340156095,0,1016000000,37520,0.81,422114754.56,2eeb54d55f3b
450,2019-11-28 18:42:03.918000,1905.244914624118,8921.909340156095,0,5176000,25040,0.0,471523655.68,7437635703d2
451,2019-11-28 18:42:03.918000,1773.302467541983,8921.909340156095,0,4064000,25040,0.0,910163968.0,01f13e58f338
452,2019-11-28 18:42:03.918000,1036.2290469044024,8921.909340156095,0,2360000,25040,5.72,11390253268.992,6ffd41e1fbc1
453,2019-11-28 18:42:03.918000,1305.374649463613,8921.909340156095,0,0,25040,0.0,2459539865.6,f06963f3ad95
454,2019-11-28 18:42:03.918000,21715.258380588533,8921.909340156095,0,235200000,51920,1.02,142354677.76,bca9d260c15b
455,2019-11-28 18:42:04.420000,4494.902920889295,8921.909340156095,0,58880000,23280,0.75,136398766.08,6a5af19b5b83
456,2019-11-28 18:42:04.420000,3973.0497891196705,8921.909340156095,0,188000000,25520,0.02,371112017.92,5d2823fff256
457,2019-11-28 18:42:04.420000,980.8037699486565,8921.909340156095,0,424000000,33760,0.05,251658240.0,2a92371640c3
458,2019-11-28 18:42:04.420000,134.9331356046352,8921.909340156095,0,4000000,25040,0.0,7069918822.4,1d1a77a500f9
459,2019-11-28 18:42:04.420000,1986.435190998379,8921.909340156095,0,4456000,25040,0.0,128765132.8,4cc3cf79a2c4
460,2019-11-28 18:42:04.420000,1624.9374750762927,8921.909340156095,0,0,25040,0.0,1257452339.2,abbf5599c150
461,2019-11-28 18:42:04.421000,1055.3355914190192,8921.909340156095,0,71440000,26800,0.0,485364858.88,1cb4575d17f4
462,2019-11-28 18:42:04.421000,3377.472744766807,8921.909340156095,0,1016000000,37520,0.81,422114754.56,2eeb54d55f3b
463,2019-11-28 18:42:04.421000,1905.244914624118,8921.909340156095,0,5176000,25040,0.0,471523655.68,7437635703d2
464,2019-11-28 18:42:04.421000,1773.302467541983,8921.909340156095,0,4064000,25040,0.0,910163968.0,01f13e58f338
465,2019-11-28 18:42:04.421000,1036.2290469044024,8921.909340156095,0,2360000,25040,5.72,11390253268.992,6ffd41e1fbc1
466,2019-11-28 18:42:04.421000,1305.374649463613,8921.909340156095,0,0,25040,0.0,2459539865.6,f06963f3ad95
467,2019-11-28 18:42:04.421000,21715.258380588533,8921.909340156095,0,235200000,51920,1.02,142354677.76,bca9d260c15b
468,2019-11-28 18:42:04.919000,4494.902920889295,8921.909340156095,0,58880000,23280,0.75,136398766.08,6a5af19b5b83
469,2019-11-28 18:42:04.919000,3973.049776246596,8921.909340156095,0,188000000,25520,0.04,371112017.92,5d2823fff256
470,2019-11-28 18:42:04.919000,980.8037699486565,8921.909340156095,0,424000000,33760,0.05,251658240.0,2a92371640c3
471,2019-11-28 18:42:04.919000,134.9331356046352,8921.909340156095,0,4000000,25040,0.0,7069918822.4,1d1a77a500f9
472,2019-11-28 18:42:04.919000,1986.435190998379,8921.909340156095,0,4456000,25040,0.0,128765132.8,4cc3cf79a2c4
473,2019-11-28 18:42:04.919000,1624.9374750762927,8921.909340156095,0,0,25040,0.0,1257452339.2,abbf5599c150
474,2019-11-28 18:42:04.919000,1055.3355914190192,8921.909340156095,0,71440000,26800,0.0,485364858.88,1cb4575d17f4
475,2019-11-28 18:42:04.919000,3377.472744766807,8921.909340156095,0,1016000000,37520,0.81,422114754.56,2eeb54d55f3b
476,2019-11-28 18:42:04.919000,1905.244914624118,8921.909340156095,0,5176000,25040,0.0,471523655.68,7437635703d2
477,2019-11-28 18:42:04.919000,1773.302467541983,8921.909340156095,0,4064000,25040,0.0,910163968.0,01f13e58f338
478,2019-11-28 18:42:04.920000,1036.2290469044024,8921.909340156095,0,2360000,25040,5.72,11390253268.992,6ffd41e1fbc1
479,2019-11-28 18:42:04.920000,1305.374649463613,8921.909340156095,0,0,25040,0.0,2459539865.6,f06963f3ad95
480,2019-11-28 18:42:04.920000,21715.258380588533,8921.909340156095,0,235200000,51920,1.02,142354677.76,bca9d260c15b
481,2019-11-28 18:42:05.417000,3737.881104137123,8921.909340156095,0,62160000,24080,1.53,144871260.16,6a5af19b5b83
482,2019-11-28 18:42:05.417000,3973.049776246596,8921.909340156095,0,188000000,25520,0.04,371112017.92,5d2823fff256
483,2019-11-28 18:42:05.418000,980.8038089253665,8921.909340156095,0,424000000,33760,0.04,251658240.0,2a92371640c3
484,2019-11-28 18:42:05.418000,134.9331356046352,8921.909340156095,0,4000000,25040,0.0,7069918822.4,1d1a77a500f9
485,2019-11-28 18:42:05.418000,1986.435190998379,8921.909340156095,0,4456000,25040,0.0,128765132.8,4cc3cf79a2c4
486,2019-11-28 18:42:05.418000,1624.9374750762927,8921.909340156095,0,0,25040,0.0,1257452339.2,abbf5599c150
487,2019-11-28 18:42:05.418000,1055.3355914190192,8921.909340156095,0,71440000,26800,0.0,485364858.88,1cb4575d17f4
488,2019-11-28 18:42:05.418000,3376.8253103505763,8921.909340156095,0,1016000000,37520,1.21,424547450.88,2eeb54d55f3b
489,2019-11-28 18:42:05.418000,1905.244914624118,8921.909340156095,0,5176000,25040,0.0,471523655.68,7437635703d2
490,2019-11-28 18:42:05.418000,1773.302467541983,8921.909340156095,0,4064000,25040,0.0,910163968.0,01f13e58f338
491,2019-11-28 18:42:05.418000,1036.2535560823646,8921.909340156095,0,2360000,25040,10.79,11390253268.992,6ffd41e1fbc1
492,2019-11-28 18:42:05.418000,1305.374649463613,8921.909340156095,0,0,25040,0.0,2459539865.6,f06963f3ad95
493,2019-11-28 18:42:05.418000,21694.46578104403,8921.909340156095,0,236800000,51920,0.96,147136184.32,bca9d260c15b
494,2019-11-28 18:42:05.931000,3737.881104137123,8921.909340156095,0,62160000,24080,1.53,144871260.16,6a5af19b5b83
495,2019-11-28 18:42:05.931000,3973.049776246596,8921.909340156095,0,188000000,25520,0.04,371112017.92,5d2823fff256
496,2019-11-28 18:42:05.931000,980.8038089253665,8921.909340156095,0,424000000,33760,0.04,251658240.0,2a92371640c3
497,2019-11-28 18:42:05.931000,134.9331356046352,8921.909340156095,0,4000000,25040,0.0,7069918822.4,1d1a77a500f9
498,2019-11-28 18:42:05.931000,1986.435190998379,8921.909340156095,0,4456000,25040,0.0,128765132.8,4cc3cf79a2c4
499,2019-11-28 18:42:05.931000,1624.9374750762927,8921.909340156095,0,0,25040,0.0,1257452339.2,abbf5599c150
500,2019-11-28 18:42:05.931000,1055.3355914190192,8921.909340156095,0,71440000,26800,0.0,485364858.88,1cb4575d17f4
501,2019-11-28 18:42:05.931000,3376.8253103505763,8921.909340156095,0,1016000000,37520,1.21,424547450.88,2eeb54d55f3b
502,2019-11-28 18:42:05.931000,1905.244914624118,8921.909340156095,0,5176000,25040,0.0,471523655.68,7437635703d2
503,2019-11-28 18:42:05.931000,1773.302467541983,8921.909340156095,0,4064000,25040,0.0,910163968.0,01f13e58f338
504,2019-11-28 18:42:05.931000,1036.2535560823646,8921.909340156095,0,2360000,25040,10.79,11390253268.992,6ffd41e1fbc1
505,2019-11-28 18:42:05.931000,1305.374649463613,8921.909340156095,0,0,25040,0.0,2459539865.6,f06963f3ad95
506,2019-11-28 18:42:05.931000,21694.46578104403,8921.909340156095,0,236800000,51920,0.96,147136184.32,bca9d260c15b
507,2019-11-28 18:42:06.417000,3737.881104137123,8921.909340156095,0,62160000,24080,1.53,144871260.16,6a5af19b5b83
508,2019-11-28 18:42:06.417000,3973.049776246596,8921.909340156095,0,188000000,25520,0.04,371112017.92,5d2823fff256
509,2019-11-28 18:42:06.417000,980.8038871846531,8921.909340156095,0,424000000,33760,0.02,251658240.0,2a92371640c3
510,2019-11-28 18:42:06.417000,134.9331356046352,8921.909340156095,0,4000000,25040,0.0,7069918822.4,1d1a77a500f9
511,2019-11-28 18:42:06.417000,1986.435190998379,8921.909340156095,0,4456000,25040,0.0,128765132.8,4cc3cf79a2c4
512,2019-11-28 18:42:06.417000,1624.9374750762927,8921.909340156095,0,0,25040,0.0,1257452339.2,abbf5599c150
513,2019-11-28 18:42:06.418000,1055.3355914190192,8921.909340156095,0,71440000,26800,0.0,485364858.88,1cb4575d17f4
514,2019-11-28 18:42:06.419000,3376.737141283582,8921.909340156095,0,1016000000,37520,0.65,424882995.2,2eeb54d55f3b
515,2019-11-28 18:42:06.419000,1905.244914624118,8921.909340156095,0,5176000,25040,0.0,471523655.68,7437635703d2
516,2019-11-28 18:42:06.419000,1773.302467541983,8921.909340156095,0,4064000,25040,0.0,910163968.0,01f13e58f338
517,2019-11-28 18:42:06.419000,1036.2535560823646,8921.909340156095,0,2360000,25040,10.79,11390253268.992,6ffd41e1fbc1
518,2019-11-28 18:42:06.419000,1305.374649463613,8921.909340156095,0,0,25040,0.0,2459539865.6,f06963f3ad95
519,2019-11-28 18:42:06.419000,21673.65086059944,8921.909340156095,0,238400000,51920,1.15,151833804.8,bca9d260c15b
520,2019-11-28 18:42:06.918000,3257.053603532347,8921.909340156095,0,68000000,24640,0.63,149988311.04,6a5af19b5b83
521,2019-11-28 18:42:06.918000,3973.049795593962,8921.909340156095,0,188000000,25520,0.01,371112017.92,5d2823fff256
522,2019-11-28 18:42:06.918000,980.8038871846531,8921.909340156095,0,424000000,33760,0.02,251658240.0,2a92371640c3
523,2019-11-28 18:42:06.918000,134.9331356046352,8921.909340156095,0,4000000,25040,0.0,7069918822.4,1d1a77a500f9
524,2019-11-28 18:42:06.918000,1986.435190998379,8921.909340156095,0,4456000,25040,0.0,128765132.8,4cc3cf79a2c4
525,2019-11-28 18:42:06.918000,1624.9374750762927,8921.909340156095,0,0,25040,0.0,1257452339.2,abbf5599c150
526,2019-11-28 18:42:06.918000,1055.3355914190192,8921.909340156095,0,71440000,26800,0.0,485364858.88,1cb4575d17f4
527,2019-11-28 18:42:06.918000,3376.737141283582,8921.909340156095,0,1016000000,37520,0.65,424882995.2,2eeb54d55f3b
528,2019-11-28 18:42:06.918000,1905.244914624118,8921.909340156095,0,5176000,25040,0.0,471523655.68,7437635703d2
529,2019-11-28 18:42:06.918000,1773.302467541983,8921.909340156095,0,4064000,25040,0.0,910163968.0,01f13e58f338
530,2019-11-28 18:42:06.918000,1036.2409787622953,8921.909340156095,0,2360000,25040,8.8,11390253268.992,6ffd41e1fbc1
531,2019-11-28 18:42:06.918000,1305.374649463613,8921.909340156095,0,0,25040,0.0,2459539865.6,f06963f3ad95
532,2019-11-28 18:42:06.918000,21673.65086059944,8921.909340156095,0,238400000,51920,1.15,151833804.8,bca9d260c15b
533,2019-11-28 18:42:07.418000,3257.053603532347,8921.909340156095,0,68000000,24640,0.63,149988311.04,6a5af19b5b83
534,2019-11-28 18:42:07.418000,3973.049795593962,8921.909340156095,0,188000000,25520,0.01,371112017.92,5d2823fff256
535,2019-11-28 18:42:07.418000,980.8038871846531,8921.909340156095,0,424000000,33760,0.02,251658240.0,2a92371640c3
536,2019-11-28 18:42:07.418000,134.9331356046352,8921.909340156095,0,4000000,25040,0.0,7069918822.4,1d1a77a500f9
537,2019-11-28 18:42:07.418000,1986.435190998379,8921.909340156095,0,4456000,25040,0.0,128765132.8,4cc3cf79a2c4
538,2019-11-28 18:42:07.418000,1624.9374750762927,8921.909340156095,0,0,25040,0.0,1257452339.2,abbf5599c150
539,2019-11-28 18:42:07.418000,1055.3355914190192,8921.909340156095,0,71440000,26800,0.0,485364858.88,1cb4575d17f4
